cycle,branch,type,matchup,forecastdate,state,startdate,enddate,pollster,grade,samplesize,population,poll_wt,rawpoll_clinton,rawpoll_trump,rawpoll_johnson,rawpoll_mcmullin,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,adjpoll_mcmullin,multiversions,url,poll_id,question_id,createddate,timestamp
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Pennsylvania",10/30/2016,11/6/2016,"SurveyMonkey","C-",2685,"lv",2.545195,47,42,6,,45.64907,41.45829,3.431806,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48567,76111,11/7/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"California",10/30/2016,11/6/2016,"SurveyMonkey","C-",2655,"lv",2.540069,56,30,7,,54.65564,29.4704,4.431806,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48530,76074,11/7/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"North Carolina",10/30/2016,11/6/2016,"SurveyMonkey","C-",2865,"lv",2.53943,48,41,7,,46.64522,40.4512,4.431806,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48562,76106,11/7/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Utah",10/30/2016,10/31/2016,"Gravis Marketing","B-",1424,"rv",2.534445,29,35,3,24,29.27031,34.79671,3.06535,24.1806,"","https://www.scribd.com/document/330023731/UTAH-Final",48357,75794,11/4/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"North Carolina",10/28/2016,10/31/2016,"SurveyUSA","A",659,"lv",2.510095,44,51,,,42.45483,49.94219,,,"","http://www.wral.com/wral-poll-trump-charges-ahead-in-nc/16183780/",48008,75083,11/1/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Ohio",10/30/2016,11/6/2016,"SurveyMonkey","C-",2530,"lv",2.483752,42,45,8,,40.65381,44.46703,5.431806,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48564,76108,11/7/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Florida",11/6/2016,11/6/2016,"Trafalgar Group","C",1100,"lv",2.479039,46.13,49.72,2.43,,45.90554,47.26373,3.306564,,"","https://drive.google.com/file/d/0B4lhKxf9pMitUTc5eVFiWERJRFE/view",48624,76179,11/7/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"North Carolina",10/25/2016,10/26/2016,"Marist College","A",780,"lv",2.477858,47,41,8,,45.57055,42.77454,5.382576,,"","http://www.nbcnews.com/meet-the-press/polls-clinton-leads-trump-north-carolina-dead-heat-florida-n675246",47775,74766,10/30/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Colorado",10/30/2016,11/6/2016,"SurveyMonkey","C-",2412,"lv",2.476362,43,39,11,,41.66117,38.48059,8.431806,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48532,76076,11/7/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Pennsylvania",10/26/2016,10/28/2016,"YouGov","B",1091,"lv",2.46805,48,40,5,,48.00789,40.65276,5.432724,,"","http://www.cbsnews.com/news/cbs-battleground-poll-partisans-divide-on-news-of-fbi-emails/",47777,74787,10/30/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Florida",10/25/2016,10/27/2016,"Siena College","A",815,"lv",2.465165,42,46,4,,42.13578,48.80774,2.011504,,"","http://www.nytimes.com/interactive/2016/10/30/upshot/florida-poll.html?_r=0",47771,74761,10/30/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Utah",11/3/2016,11/5/2016,"Trafalgar Group","C",1350,"lv",2.458509,29.52,39.95,3.89,24.52,29.3868,37.63528,4.590813,24.52,"","https://drive.google.com/file/d/0B4lhKxf9pMitMnpma3JKTjh4aGs/view",48487,75993,11/6/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Colorado",11/1/2016,11/2/2016,"Gravis Marketing","B-",1125,"rv",2.45576,40,40,7,,40.31416,39.53563,7.377069,,"","http://www.breitbart.com/2016-presidential-race/2016/11/04/exclusive-breitbartgravis-colorado-poll-clinton-trump-in-40-40-dead-heat/",48366,75833,11/4/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Iowa",11/1/2016,11/2/2016,"RABA Research","C+",1076,"lv",2.447976,41,44,5,,41.51575,45.04576,4.706886,,"","http://www.thegazette.com/subject/news/public-safety/trump-clings-to-small-edge-in-iowa-20161103",48264,75594,11/3/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Arizona",10/30/2016,11/6/2016,"SurveyMonkey","C-",2322,"lv",2.442723,45,43,6,,43.65669,42.47234,3.431806,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48528,76072,11/7/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Georgia",10/30/2016,11/6/2016,"SurveyMonkey","C-",2348,"lv",2.439247,45,45,6,,43.64036,44.44224,3.431806,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48537,76081,11/7/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Florida",10/25/2016,10/26/2016,"Marist College","A",779,"lv",2.437825,45,44,5,,43.57387,45.88806,2.382576,,"","http://www.nbcnews.com/meet-the-press/polls-clinton-leads-trump-north-carolina-dead-heat-florida-n675246",47776,74770,10/30/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"New York",10/30/2016,11/6/2016,"SurveyMonkey","C-",2132,"lv",2.414559,58,31,5,,56.65544,30.47003,2.431806,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48561,76105,11/7/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Virginia",10/30/2016,11/6/2016,"SurveyMonkey","C-",2109,"lv",2.408911,49,39,7,,47.64999,38.45999,4.431806,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48575,76119,11/7/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Pennsylvania",10/23/2016,10/25/2016,"Siena College","A",824,"lv",2.407836,46,39,6,,46.04686,42.16259,3.812363,,"","http://www.nytimes.com/interactive/2016/10/27/upshot/pennsylvania-poll.html",47551,74386,10/27/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"California",10/14/2016,10/23/2016,"Public Policy Institute of California","A",1024,"lv",2.406776,54,28,5,,55.75088,30.08689,2.382999,,"","http://www.ppic.org/content/pubs/survey/S_1016MBS.pdf",47545,74374,10/27/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",10/20/2016,10/24/2016,"GfK Group","B+",1212,"lv",2.406563,51,37,6,,50.14687,40.2047,4.400221,,"","http://ap-gfkpoll.com/main/wp-content/uploads/2016/10/October-2016-AP-GfK-Poll-Topline_Campaign.pdf",47538,74345,10/26/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Wisconsin",10/30/2016,11/6/2016,"SurveyMonkey","C-",1943,"lv",2.382669,44,43,7,,42.65871,42.47606,4.431806,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48578,76122,11/7/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Michigan",11/1/2016,11/3/2016,"EPIC-MRA","A-",600,"lv",2.378531,42,38,5,,43.19201,39.3722,4.101081,,"","http://www.freep.com/story/news/politics/2016/11/04/free-press-poll-donald-trump-gains-hillary-clinton-race-michigan-tightens/93287658/",48335,75719,11/4/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Florida",10/21/2016,10/24/2016,"Selzer & Company","A+",805,"lv",2.35699,43,45,4,,43.19006,46.82827,2.192652,,"","http://www.bloomberg.com/politics/articles/2016-10-26/florida-poll",47469,74257,10/26/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Nevada",10/31/2016,11/1/2016,"Public Policy Polling","B+",688,"lv",2.35099,48,45,,,46.51332,43.85412,,,"","https://cdn.americanprogress.org/content/uploads/sites/2/2016/11/03143903/NationalMemo112-Final.pdf",48328,75701,11/4/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Pennsylvania",11/1/2016,11/2/2016,"Gravis Marketing","B-",1016,"rv",2.34733,47,45,2,,47.30027,44.50146,2.377069,,"","https://www.scribd.com/document/330033616/Pennsylvania-November-3-2016-v2-1#from_embed",48364,75829,11/4/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Nevada",11/4/2016,11/5/2016,"Emerson College","B",600,"lv",2.311949,46.8,45.6,3.9,,46.66076,43.75068,4.038468,,"","projects.fivethirtyeight.com/polls/20161107_Swing_1.pdf",48517,76053,11/7/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Colorado",10/26/2016,10/28/2016,"YouGov","B",997,"lv",2.307624,42,39,7,,42.01426,39.80758,7.432724,,"","http://www.cbsnews.com/news/cbs-battleground-poll-partisans-divide-on-news-of-fbi-emails/",47780,74790,10/30/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Missouri",10/27/2016,10/28/2016,"BK Strategies","",1698,"lv",2.301099,39,53,,,38.41505,51.74818,,,"","http://themissouritimes.com/35134/blunt-opens-lead-kander-new-poll/",47860,74895,10/31/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"New Hampshire",11/1/2016,11/2/2016,"Gravis Marketing","B-",1001,"rv",2.291677,41,43,7,,41.33151,42.57831,7.377069,,"","http://www.breitbart.com/big-government/2016/11/04/exclusive-breitbartgravis-new-hampshire-poll-trump-takes-lead-granite-state/",48338,75724,11/4/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Florida",10/31/2016,10/31/2016,"Gravis Marketing","B-",1195,"rv",2.289684,49,46,2,,49.28874,45.81855,2.106663,,"","http://www.realclearpolitics.com/docs/2016/Gravis_FL_November_3rd_2016.pdf",48261,75567,11/3/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Iowa",11/1/2016,11/3/2016,"Emerson College","B",700,"lv",2.288162,41,44,5,,40.96984,42.45842,4.764722,,"","http://media.wix.com/ugd/3bebb2_f41eb67b0e694f8ca80b020facc8d937.pdf",48331,75711,11/4/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"South Carolina",10/30/2016,11/6/2016,"SurveyMonkey","C-",1642,"lv",2.285845,44,46,6,,42.64079,45.44303,3.431806,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48569,76113,11/7/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Ohio",10/27/2016,11/5/2016,"Columbus Dispatch","C+",1151,"lv",2.277907,48,47,,,46.09714,45.99172,,,"","http://www.dispatch.com/content/stories/local/2016/11/06/dispatch-poll-finds-presidential-race-too-close-to-call.html",48479,75971,11/6/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Iowa",10/30/2016,11/6/2016,"SurveyMonkey","C-",1598,"lv",2.269453,37,47,9,,35.66114,46.48052,6.431806,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48544,76088,11/7/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Arizona",10/26/2016,10/28/2016,"YouGov","B",994,"lv",2.269359,42,44,4,,42.01191,44.75027,4.432724,,"","http://www.cbsnews.com/news/cbs-battleground-poll-partisans-divide-on-news-of-fbi-emails/",47778,74788,10/30/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"North Carolina",10/26/2016,10/28/2016,"YouGov","B",992,"lv",2.266673,48,45,3,,48.00586,45.60352,3.432724,,"","http://www.cbsnews.com/news/cbs-battleground-poll-partisans-divide-on-news-of-fbi-emails/",47779,74789,10/30/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Kansas",10/26/2016,10/30/2016,"SurveyUSA","A",624,"lv",2.260844,38,49,7,,36.8396,48.91341,6.623649,,"","http://www.surveyusa.com/client/PollReport.aspx?g=0e1d48a5-2698-448f-8f7a-fa2c92996543",48076,75206,11/2/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Colorado",11/2/2016,11/3/2016,"Keating Research, Inc.","B",605,"lv",2.251477,43,38,7,,42.75593,39.52999,6.644179,,"","http://onsightpublicaffairs.com/2016/11/clinton-holds-5-point-lead-over-trump-among-likely-voters-in-new-colorado-poll-bennet-has-11-point-lead/",48356,75793,11/4/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Illinois",10/30/2016,11/6/2016,"SurveyMonkey","C-",1505,"lv",2.232535,52,35,7,,50.6526,34.46479,4.431806,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48541,76085,11/7/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Oregon",10/30/2016,11/6/2016,"SurveyMonkey","C-",1483,"lv",2.223316,51,35,7,,49.66273,34.48347,4.431806,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48566,76110,11/7/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",11/1/2016,11/3/2016,"Fox News/Anderson Robbins Research/Shaw & Company Research","A",1107,"lv",2.22251,45.5,44,5,,46.58769,44.21342,4.481506,,"*","http://www.foxnews.com/politics/interactive/2016/11/04/fox-news-poll-results-11416/",48361,75811,11/4/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Pennsylvania",10/27/2016,11/1/2016,"Quinnipiac University","A-",612,"lv",2.220695,48,43,3,,48.44444,42.81714,2.130526,,"","https://poll.qu.edu/2016-presidential-swing-state-polls/release-detail?ReleaseID=2399",48101,75308,11/2/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Texas",10/31/2016,11/2/2016,"Emerson College","B",700,"lv",2.197962,34.5,49.2,4.9,,34.45258,47.76817,4.52855,,"","http://media.wix.com/ugd/3bebb2_f1333cfb6e9f42ae9d2e9dd81053b33a.pdf",48195,75477,11/3/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Florida",11/5/2016,11/6/2016,"Opinion Savvy/InsiderAdvantage","C-",843,"lv",2.196736,48.4,46.4,3,,47.55654,45.72132,2.927431,,"","http://opinionsavvy.com/wp-content/uploads/2016/11/OS-FL-General-11.7.16.pdf",48625,76180,11/7/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"New Mexico",11/1/2016,11/3/2016,"Research & Polling, Inc.","A",504,"lv",2.186039,45,40,11,,45.61483,40.10606,9.845196,,"","https://www.abqjournal.com/883092/clinton-still-ahead-in-new-mexico.html",48476,75967,11/6/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Utah",10/30/2016,11/6/2016,"SurveyMonkey","C-",1428,"lv",2.183167,31,34,6,25,29.6525,33.4627,3.421478,25.04515,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48573,76117,11/7/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Nevada",11/1/2016,11/4/2016,"Trafalgar Group","C",1100,"lv",2.180106,45.01,49.61,2.58,,44.90523,47.37429,3.178282,,"","https://drive.google.com/file/d/0B4lhKxf9pMitYTV0T1hDMnpDVkU/view",48473,75963,11/6/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Indiana",10/30/2016,11/6/2016,"SurveyMonkey","C-",1383,"lv",2.178811,35,52,10,,33.64911,51.45836,7.431806,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48542,76086,11/7/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"New Hampshire",10/28/2016,11/2/2016,"University of Massachusetts Lowell","B",695,"lv",2.149767,44,44,5,,44.39514,44.38512,4.636994,,"","https://www.uml.edu/docs/TOPLINE-NH-GENERAL-20161103_tcm18-264691.pdf",48263,75589,11/3/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Colorado",10/31/2016,11/3/2016,"Trafalgar Group","C",1150,"lv",2.139926,44.77,44.33,5.04,,44.69085,42.23119,5.505139,,"","https://drive.google.com/file/d/0B4lhKxf9pMiteGplS1k1amdiVHc/view",48344,75734,11/4/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Washington",10/30/2016,11/6/2016,"SurveyMonkey","C-",1292,"lv",2.134188,51,34,7,,49.66428,33.48632,4.431806,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48576,76120,11/7/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Indiana",11/1/2016,11/3/2016,"Public Opinion Strategies","B",600,"lv",2.132526,37,48,9,,37.37378,49.48873,7.829,,"","http://www.wthr.com/article/exclusive-wthrhpi-poll-young-pulls-ahead-of-bayh-in-senate-race",48333,75722,11/4/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Arizona",10/28/2016,11/1/2016,"The Times-Picayune/Lucid","",1113,"lv",2.131348,41,42,8,,41.28185,45.13469,5.840633,,"","https://luc.id/wp-content/uploads/2016/11/Arizona-Battleground-Results.pdf",48102,75313,11/2/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Tennessee",10/30/2016,11/6/2016,"SurveyMonkey","C-",1281,"lv",2.128499,40,49,6,,38.65063,48.46117,3.431806,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48571,76115,11/7/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Ohio",10/31/2016,11/3/2016,"TargetSmart/William & Mary","",844,"lv",2.127813,40,43,8,,40.07763,44.5909,7.122834,,"","https://www.scribd.com/document/330232698/TargetSmart-William-Mary-Release-Final-2016-Election-Survey-of-Ohio-Early-and-Likely-Voters",48496,76002,11/6/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Pennsylvania",10/31/2016,11/1/2016,"Susquehanna Polling & Research, Inc.","B-",681,"lv",2.119401,45,43,2,,45.42374,43.61509,2.164141,,"","https://mgtvwhtm.files.wordpress.com/2016/11/toplines-statewideabc272-oct16.pdf",48086,75228,11/2/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Ohio",10/27/2016,11/1/2016,"Quinnipiac University","A-",589,"lv",2.103988,41,46,5,,41.44888,45.85117,4.130526,,"","https://poll.qu.edu/2016-presidential-swing-state-polls/release-detail?ReleaseID=2399",48100,75307,11/2/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Minnesota",10/30/2016,11/6/2016,"SurveyMonkey","C-",1218,"lv",2.094578,46,37,10,,44.65954,36.47758,7.431806,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48552,76096,11/7/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Colorado",10/28/2016,10/31/2016,"Emerson College","B",750,"lv",2.093538,44,41,8,,43.94302,40.0093,7.344438,,"","http://media.wix.com/ugd/3bebb2_6ee2070379ba4a88bff29b1fa5aae9e0.pdf",48079,75215,11/2/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Massachusetts",10/30/2016,11/6/2016,"SurveyMonkey","C-",1211,"lv",2.090662,56,29,7,,54.67832,28.51219,4.431806,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48550,76094,11/7/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Virginia",10/28/2016,10/30/2016,"Emerson College","B",800,"lv",2.090419,49,45,3,,48.91625,44.15803,2.194458,,"","http://projects.fivethirtyeight.com/polls/20161101_Swing_1.pdf",47877,74930,11/1/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"New Jersey",10/30/2016,11/6/2016,"SurveyMonkey","C-",1206,"lv",2.087846,53,37,4,,51.65749,36.4738,1.431806,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48559,76103,11/7/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Connecticut",10/30/2016,11/6/2016,"SurveyMonkey","C-",1173,"lv",2.068859,51,37,7,,49.66369,36.48523,4.431806,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48533,76077,11/7/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"New Hampshire",10/20/2016,10/24/2016,"Marist College","A",768,"lv",2.062099,45,36,10,,43.43773,39.12738,6.913235,,"","http://www.nbcnews.com/politics/first-read/polls-clinton-holds-9-point-lead-new-hampshire-tied-nevada-n673361",47539,74346,10/26/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Kentucky",10/30/2016,11/6/2016,"SurveyMonkey","C-",1155,"lv",2.058199,35,53,6,,33.6512,52.46222,3.431806,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48546,76090,11/7/16,"13:38:00  7 Nov 2016"
